Tweets,Subjectivity,Polarity,Analysis
"_ Hey , will we be able to put a Macbook in front of the faces like in WWDC?",0.625,0.5,Positive
Apple iPhone Assembler Joins Wave of Tech Investment in India   ,0.0,0.0,Neutral
_Bot _ We need to STOP Holding these worthless corrupt Law Makers as more important than we are.....They Work for us!!!!!!,0.85,0.04999999999999999,Positive
 _ Quit. Trying. To. Change. History.,0.0,0.0,Neutral
_ I quote _silenced .    Lewis was part of a Mob of Anti American Anarchist who attempted to take d ,0.0,0.0,Neutral
_ That 1 Android in the back...,0.0,0.0,Neutral
 Ghislaine Maxwell is charged with 2 counts of perjury.\n  perjured himself literally every earnings ,0.0,0.0,Neutral
"Geez _, you trying make me sell AAPL? ",0.0,0.0,Neutral
"_ One day an apple  , writing code as easy as write a shopping note. Only need good logic thinking and remember langarge rules",0.8111111111111112,0.37777777777777777,Positive
_ Make the Edmund Pettus Bridge  the JohnLewisBRIDGE now!,0.0,0.0,Neutral
_ Let honor John and his work for justice by taking America back! AmericaUnderSiege ,0.0,0.0,Neutral
_  sending love from DR ,0.6,0.5,Positive
_ Dear sir world number one phone iphone of apple sir,0.0,0.0,Neutral
._     Is AppleMusic Subscriber integration with Tesla Music car dash app ,0.0,0.0,Neutral
_ _slip1 Hey  Apple !,0.0,0.0,Neutral
 The beans are nothing by comparison to her RICO conspiracy with   since 1 week after daddy's inaug ,0.0,0.0,Neutral
"  _\nHey Apple, tried to become a family of customers. Had to buy a used phone, sent it i ",0.0,0.0,Neutral
" He'll probably bring an Apple with him, try to push it as a symbol of temptation, and make a ludicrous a ",0.0,0.0,Neutral
"_ Let's see you put your company where your mouth is, Mr. .\n\nGoodTrouble",0.0,0.0,Neutral
"_ Didnt agree with the man's politics, but I respect his civil rights work in the 60's.",0.0,0.0,Neutral
_ A good man. One of the last.,0.33333333333333337,0.35,Positive
_ Globally respected. Sooo consistent with his message.,0.125,0.125,Positive
_ Thank you,0.0,0.0,Neutral
_ hi cock how are ya,0.0,0.0,Neutral
_ What a sad day... John Lewis was a true American hero. A civil rights Icon. My he Rest In Peace.,0.5499999999999999,-0.05000000000000001,Negative
Now Following _,0.1,0.0,Neutral
"_ Don't pretend to respect any of this, you exploit slave labor (even that of children) overseas. What an e ",0.0,0.0,Neutral
_ All ways happy,1.0,0.8,Positive
_ Company with all white senior executive since inception in the 70's says what?,0.0,0.0,Neutral
_ Please don't create conflict .all lives matter,0.0,0.0,Neutral
"_ Here is hoping that you take some e to reflect if your public associations, with 45 &amp; those closest t ",0.06666666666666667,0.0,Neutral
"_ We as a society owe so much to him, and the best way to support his legacy is to fight the right fight.",0.3452380952380952,0.49523809523809526,Positive
"_ , will you support protesters in HongKong and moslem Uighur ?",0.0,0.0,Neutral
_ Put your money where your mouth is hypocrite.,0.0,0.0,Neutral
_ Can we please rename Pettus bridge to John Lewis bridge already!!!,0.0,0.0,Neutral
_ ._ please stop leaning on a hero like John Lewis. He stood for everything you and  denigrat ,0.0,0.0,Neutral
_ Yes indeed there are not many left of the Classic American CROP  as Lewis .   Indeed another ERA King  ,0.16666666666666666,-0.020833333333333336,Negative
_  must understand LEFT party democratic  had already been used and controlled by the  stat ,0.0,0.0,Neutral
_ Rest in peace John Lewis. ,0.0,0.0,Neutral
_ RIP. Perma-representatives are a huge part of the corruption and stagnation problem in Washington. He sho ,0.9,0.4000000000000001,Positive
_ Very well said,0.3,0.2,Positive
_  That's a lot of marching. Did he have a shoe deal with Nike?,0.0,0.0,Neutral
" _ There just some people you wish you could thank in person somees, ya know?",0.0,0.0,Neutral
_ Amazing life of service to further the American dream for so many. Truly an example to look up to.,0.475,0.275,Positive
_ Rest In Peace Congressman Lewis. I so glad you got to see your labour was not in vain!,1.0,0.625,Positive
_ First come first served,0.3333333333333333,0.25,Positive
 _ I met him at the ATL airport for a few minutes while boarding a flight. One of the greatest honors of my life.,0.55,0.4,Positive
_ rest in power   we will continue to fight and honor his legacy ,0.0,0.0,Neutral
_ may he rest in happiness ,0.2,0.7,Positive
It seems like this is a question for  &amp;  _purdy Huawei _ Apple store in ,0.0,0.0,Neutral
_ Help make this happen  statueforJohnLewis,0.0,0.0,Neutral
_ Rest in Power Sir,0.0,0.0,Neutral
_ I wish I could have shook his hand or head nodded or waved in thanks,0.2,0.2,Positive
 _ Read the room,0.0,0.0,Neutral
. CEO   on the death of Congressman and Civil Rights icon John Lewis ,0.0,0.0,Neutral
_ Absolutely,0.9,0.2,Positive
_  we need new heroes. There not been progress for a long e.,0.42727272727272725,0.043181818181818175,Positive
 well said _ ,0.0,0.0,Neutral
"_  , why you wake me up",0.0,0.0,Neutral
"We have lost an American hero. John Lewis guided us toward a more righteous world. He marched in Selma, he marched ",0.25,0.25,Positive
"_ As Face ID already maps an entire face structure, why not create a 3D image with skin sheet covering and ",0.625,0.0,Neutral
_ Work on spending money on providing the latest technology first to customers at an affordable price (inst ,0.6166666666666667,0.375,Positive
_ ur Memojis arenawe Inspiring!,1.0,0.625,Positive
"_ I went into a UK Apple stores today to visit a genius, super disappointed @ the level of service not just ",0.7083333333333333,-0.20833333333333334,Negative
Shooting lightning with my iPhone Xs MAX no filters just tripod and the app \n_  ,0.0,0.0,Neutral
Cat n Mouse vs Frogger \n\n will win\n\nBut will take about 5 years\n\ne to buy some studios and dedicated ,0.0,0.0,Neutral
_ can iphone will be unlocked with mask? thats very irritating when to make payments and see the home secur ,1.0,-0.52,Negative
Looks like another BREAKING Business Risk to address  _ ,0.0,0.0,Neutral
_ One more emoji should be with full face covering with glass image...,0.525,0.425,Positive
Your Friday Five to Follow\n \n_ \n \n \n\n\nMakeItCount,0.0,0.0,Neutral
_ So that Virus won't attack iphones,0.0,0.0,Neutral
_ Ok enjoy,0.5,0.45,Positive
when you can -&gt; _ have plenty of other stuff to keep me busy,0.3375,-0.012499999999999997,Negative
I'm relaunching the VAR and SI tracks with the new programs that _ discussed ,0.45454545454545453,0.13636363636363635,Positive
_ Can we get multiple pages of frequently used emoji? How is that difficult?,0.43333333333333335,-0.13333333333333333,Negative
"Hey  , check this out ",0.0,0.0,Neutral
_ A great reminder that Steve Jobs died.,0.75,0.8,Positive
  _ostation    @_Fiduciary_   ,0.0,0.0,Neutral
2) Curiosity about Apple. I read Competing Against e earlier this year  which is a   recommendation (he ,0.5,0.0,Neutral
  _ostation    @_Fiduciary_   ,0.0,0.0,Neutral
_Griffin You are going out at 0330 to fish but don't intend to  your catch? \n\n+++ Out of cheese error. Redo from start +++,0.0,0.0,Neutral
"e to WalkTheWalk, not TalkTheTalk, . Stop listening to JaredKushner &amp; _ - Stand by ",0.0,0.0,Neutral
_vin _ noone is charging you anything; you are bending over consensually. \n\n,0.0,0.0,Neutral
_ Wow..I love all of them..waiting for iOS 14..,0.6,0.5,Positive
 oof _ you beat me to it)) does your iPhone see through my brain now ,0.0,0.0,Neutral
_ Take that ,0.0,0.0,Neutral
_ Was just trying to work on getting the funding for a new Mac Pro and now I hear you're closing the stores ,0.45454545454545453,0.13636363636363635,Positive
"_ I was just watching the video, iPhone11 fever is serious for no reason!",0.6666666666666666,-0.41666666666666663,Negative
        _ Though I think ,0.0,0.0,Neutral
_ Please also and one TURBAN,0.0,0.0,Neutral
 _ Yes please,0.0,0.0,Neutral
"_ Sir, will you be merciful to a poor man like me to give me a job visa at ur Dubai store. I can work sales ",0.6,-0.4,Negative
hey _ \ncan we get an official poggers emoji already thank you,0.0,0.0,Neutral
 Nice\nI hope   uses Win Phone Win CE as a base to start porting Windows 10/11 to  S ,0.6,0.26666666666666666,Positive
_vin _ I Love Ta Know Whut These  Changes Could Or Should Be ? On These  Products Y ,0.6,0.5,Positive
 _ heard @ seminars held in  stores 4 making customers aware of various features of  product ,0.375,0.125,Positive
"From  \n\n\Had a great dinner with Elon Last night, more to come soon\  \n\n(THIS IS A JOKE SEE THREAD)",0.4388888888888889,0.43333333333333335,Positive
 My next phone will be a iPhone not any android phone... Because company once sold their products wi ,0.0,0.0,Neutral
 _ostation    @_Fiduciary_    ,0.0,0.0,Neutral
"    _ Like Dreams, Gamer Girl I think it'll allow influencers/streame ",0.0,0.0,Neutral
MY TIM COOK SIR AND MY SW SIR ...GOOD EVENING. 1006 pm ,0.0,0.0,Neutral
"_   _ Like Dreams, Gamer Girl I think it'll allow influencers/streamers to also r ",0.0,0.0,Neutral
    _   sure  ,0.8888888888888888,0.5,Positive
_  Can you PLEASE put force touch in a new phone?! Haptic Touch cannot compare. prettyplease 3dtouch forcetouch,0.45454545454545453,0.17045454545454544,Positive
_bhalla    _   Hi. They're the top 5 leaders ,0.5,0.5,Positive
I love you _ and . I love  so much. They are such a great company.,0.53,0.4,Positive
_ wow this update is so amazing best thing to ever happen to the world,0.7333333333333333,0.5666666666666668,Positive
apple ceo  's children make up about 20% of the population in boston,0.0,0.0,Neutral
    _   wth with those mentions man?,0.0,0.0,Neutral
i finally won.   you safe for now.,0.75,0.25,Positive
D mic should also have a pressure sensor underneath so there's more precision in d blowing of things in games. ,0.5,0.5,Positive
_ Alright,0.0,0.0,Neutral
_ How about paying your fair share of American taxes?,0.45,0.35,Positive
_ Love these Memojis. Can wait to get an iPhone 11 again (mine got lost) so that I can enjoy everything n ,0.55,0.45,Positive
 _ostation    @_Fiduciary_    ,0.0,0.0,Neutral
 _ostation    @_Fiduciary_    ,0.0,0.0,Neutral
MY ELON MUSK SIR ...WOULD LIKE TO MEET U ASAP . WOULD LIKE TO BE A PAOF  UR DESIGN TEAM  . \n\nFEW GUYS WHO INSP ,0.0,0.0,Neutral
_bad _vin _ He said  charge us a fortune. Apple didn charge him or forced him to buy a ,0.43333333333333335,-0.49999999999999994,Negative
"_ IOS 1,thanks  ",0.0,0.0,Neutral
 This may be the perfect street drink that matches indian food (especially with curry). It's probably bette ,1.0,0.5,Positive
_ The mask emoji is cynical at best.,0.65,0.2,Positive
   Awesome! GG - you're the best! \nCan you get Chris  or Dr  Morgan on the show,0.65,1.0,Positive
"_ Hi Mr , Have you every observe and notice a fundamental mistake on apple watch design when you use app ",0.0,0.0,Neutral
   _ostation  @_Fiduciary_    ,0.0,0.0,Neutral
_ostation     @_Fiduciary_    ,0.0,0.0,Neutral
"New post (Bill and Melinda Gates, Becky G, Freida Pinto, George Lopez, Henry Winkler, John Green, Mary J. Blige, Mi ",0.37727272727272726,-0.03181818181818183,Negative
"New iPhone 11 max pro, overheats, known issue, bought a month ago, 1400 in trash, horrible customer service from Ap ",0.7272727272727273,-0.4318181818181818,Negative
_ I enjoy this tweet,0.5,0.4,Positive
_prosser Front page tech died 2020 by  ,0.0,0.0,Neutral
" Mom can we have  ?           No, we have   at home.      at home",0.0,0.0,Neutral
_ All ways happy,1.0,0.8,Positive
Mr.  make 'iphone' factory &amp; sell it in affordable price(S) or we might slice apple in this holidays to make ,0.0,0.0,Neutral
_ why isn there a  option on Apple TV  Data to Apple? ,0.0,0.0,Neutral
   _    Ugh. I don know anything about those pla ,0.0,0.0,Neutral
MY TIM COOK SIR AND MY SW SIR ...GOOD EVENING. 601 pm ,0.0,0.0,Neutral
  _ostation   @_Fiduciary_     ,0.0,0.0,Neutral
"Apple CEO   has launched a new set of emojis, including a set with headgear options in line with World Emoji ",0.45454545454545453,0.13636363636363635,Positive
  Would someone else help me  asking   to take the  symbol off of the em ,0.0,0.0,Neutral
  _ Why didn't you ask him about Apple contractors that use Muslim forced labor (slaves)? ,0.2,-0.30000000000000004,Negative
_  we waiting for Apple tv plus in Kazakhstan,0.0,0.0,Neutral
Put Palestine back on the map _ or be labeled a promoter of war crimes and atrocities enacted by the domest ,0.0,0.0,Neutral
" research, led by Professor   of England Royal United Hospitals Bath, found the overall mortality rate ",0.0,0.0,Neutral
"Hey   put Palestine back on the map or you die a bigger failure than you already are, you single handedly ",0.25357142857142856,-0.09702380952380954,Negative
_ LOVE THIS ,0.6,0.5,Positive
Jony Ive to guest stars on live YouTube movie 'Woo' in short glimpses of designer  's life,0.4,0.06818181818181818,Positive
"_, hi. I own a lot of Apple products and I'd like to know what you plan to do in regards to China and their ",1.0,0.6,Positive
That feature is very annoying! _ please do something about that breathe notification! ,1.0,-1.0,Negative
  _ I know we can airplay Facee calls from Mac or iPhone but they will pause if I tur ,0.0,0.0,Neutral
_ who tf is   i only know steve jobs,1.0,0.0,Neutral
    (somees confuse Satya w/ Sundar-)\n\nMicrosoft cud buy  ,0.0,0.0,Neutral
"_  \nsir we dream of having an iphone 11, but we cannot buy we are poor, could we give ourselves ;[",0.6,-0.4,Negative
_ Will America see the bias in news? Trump has accomplished a lot like Apple has with technology. I love Ap ,0.55,0.35,Positive
"AHI! AHI! AHI!\nDear  , Steve Jobs taught you nothing \nPlease, read here!\n\n ",0.0,0.0,Neutral
"  has TWITTER? What an idiot, don tweet because I gonna pounce every e",0.8,-0.8,Negative
Hey erasing Palestine from the map?   that a war crime as far as I concerned,1.0,0.1,Positive
_ H1B Scammers are just cheap foreign indentured servants of BigTech they just do ordinary IT with minimum ,0.44166666666666665,0.00833333333333334,Positive
